"AirPtCd","month","lag","Sd_Max_Temp","Max_Temp","Sd_Min_Temp","Min_Temp","Sd_Precip","Mean_Precip","Sd_Max_DewPoint","Max_DewPoint","Sd_Min_DewPoint","Min_DewPoint","Sd_Max_Humidity","Max_Humidity","Sd_Min_Humidity","Min_Humidity","Sd_Max_Sea_Level_Press","Max_Sea_Level_Press","Sd_Min_Sea_Level_Press","Min_Sea_Level_Press","Sd_Vis","Min_Vis","Sd_CloudCover","CloudCover","Sd_Mean_Wind_Speed","Mean_Wind_Speed","Sd_Max_Wind_Speed","Max_Wind_Speed","mxT_sd","mxT_mean","mnT_sd","mnT_mean","mxT_sd_abs","mxT_mean_abs","mnT_sd_abs","mnT_mean_abs","BSS","city","state","longitude","latitude","elevation","dist2coast"
"KART",9,2,8.042510157959,73.054054054054,9.4771495877988,50.2702702702703,0.224088810688749,0.0787162162162162,7.83356111537029,58.2432432432432,9.12792177564223,46.5540540540541,7.76735019097654,90.3243243243243,11.8642201017485,51.7027027027027,0.175446117780799,30.1645945945946,0.205801455705924,29.9927027027027,4.14636421118409,4.71621621621622,2.77106886566803,2.66216216216216,2.6445965952155,6.33783783783784,3.93025082266556,15.7567567567568,3.39751853170357,-0.864864864864865,5.80843135977026,3.35135135135135,2.30961482113184,2.62162162162162,3.97493069708761,5.37837837837838,0.516364672843358,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",9,3,8.08462189042327,73,9.42243832496788,50.0958904109589,0.223331778601554,0.075,7.78382293885074,58.0958904109589,9.00650872376039,46.3424657534247,7.81465761682422,90.2876712328767,11.7686992953777,51.4657534246575,0.175297203597322,30.1671232876712,0.206867077669309,29.9941095890411,4.15170830952354,4.76712328767123,2.76199473502144,2.61643835616438,2.66259678009912,6.34246575342466,3.95734486576616,15.7534246575342,3.6157738308332,-1.19178082191781,5.27002956042299,3.41095890410959,2.28505168151939,3.02739726027397,3.91422492624167,4.89041095890411,0.355456688990057,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",9,4,8.12731247939411,72.9444444444444,9.46229441781708,50.0138888888889,0.22472038572538,0.0760416666666667,7.76589187938617,57.9722222222222,8.99598893404213,46.2083333333333,7.78344165560838,90.1527777777778,11.8255363455175,51.375,0.176062613346691,30.1686111111111,0.20827891308004,29.9945833333333,4.16774633899016,4.80555555555556,2.78040173406954,2.625,2.66662998801066,6.375,3.95979402255919,15.8055555555556,3.97488201220547,-1.44444444444444,5.32591914231573,3.47222222222222,2.75087125194136,3.19444444444444,3.83052560983142,5.05555555555556,0.305360056932795,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",9,5,8.17059063396564,72.887323943662,9.52286246129495,49.9718309859155,0.22613469748902,0.077112676056338,7.77528975567524,57.8732394366197,9.05178484350566,46.2535211267606,7.83881894770952,90.1549295774648,11.7454901658216,51.6056338028169,0.177254832526291,30.1691549295775,0.209690103814717,29.9939436619718,4.17976345445664,4.76056338028169,2.79335226947989,2.64788732394366,2.6845560240527,6.36619718309859,3.98538577791319,15.7887323943662,4.31850633690531,-1.43661971830986,5.87923399382307,3.54929577464789,2.82230266876619,3.54929577464789,3.93329695671433,5.6056338028169,0.129813221115812,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",10,0,9.51792858719609,59.8241758241758,10.1773768122733,40.9010989010989,0.237405350332086,0.127362637362637,9.15458077720379,47.2857142857143,9.08607597132979,35.0989010989011,9.65292695398648,88.3296703296703,12.1820841650013,52.5714285714286,0.241450996350364,30.1305494505495,0.257420945817436,29.9101098901099,4.029470193044,5.62637362637363,2.69929670214348,4.68131868131868,3.84479096732418,8.13186813186813,5.96600053579971,18.3076923076923,2.18335360558774,-1.79120879120879,7.73479839602211,3.1978021978022,1.5721166214854,2.34065934065934,5.48430995455724,6.2967032967033,0.429345644046385,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",10,1,9.53252159654166,59.7065217391304,10.2398377017716,40.7391304347826,0.236414176150968,0.126086956521739,9.1208049346795,47.2282608695652,9.08567281765366,35,9.67654129867778,88.4565217391304,12.1150471289802,52.5760869565217,0.240129240365176,30.1307608695652,0.257546863705035,29.9071739130435,4.03312846053391,5.67391304347826,2.68463003293939,4.68478260869565,3.8246784587659,8.14130434782609,6.03694431047199,18.4239130434783,2.5900642601056,-1.92391304347826,7.7418637839669,2.67391304347826,1.84320266985991,2.64130434782609,4.94474968532781,6.5,0.375589623001965,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",10,2,9.54535689443665,59.5913978494624,10.348824895518,40.5483870967742,0.235460827050422,0.124784946236559,9.1328949912386,47.1182795698925,9.15203260455096,34.8494623655914,9.65554485863248,88.5376344086021,12.0542543978613,52.6129032258064,0.23892852413367,30.1315053763441,0.256146781056361,29.907311827957,4.02595018533646,5.70967741935484,2.67094385825856,4.67741935483871,3.84101411534963,8.08602150537634,6.03033084793673,18.3655913978495,3.02390352357166,-1.82795698924731,6.91599564722437,2.12903225806452,2.03154183450377,2.88172043010753,3.86920931698751,6.08602150537634,0.114989375585157,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",10,3,9.54535689443665,59.5913978494624,10.348824895518,40.5483870967742,0.235460827050422,0.124784946236559,9.1328949912386,47.1182795698925,9.15203260455096,34.8494623655914,9.65554485863248,88.5376344086021,12.0542543978613,52.6129032258064,0.23892852413367,30.1315053763441,0.256146781056361,29.907311827957,4.02595018533646,5.70967741935484,2.67094385825856,4.67741935483871,3.84101411534963,8.08602150537634,6.03033084793673,18.3655913978495,3.52032766548375,-2.09677419354839,7.11488243944777,2.13978494623656,2.58180782598238,3.17204301075269,4.29724788800224,6.03225806451613,0.0678481061439647,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",10,4,9.54535689443665,59.5913978494624,10.348824895518,40.5483870967742,0.235460827050422,0.124784946236559,9.1328949912386,47.1182795698925,9.15203260455096,34.8494623655914,9.65554485863248,88.5376344086021,12.0542543978613,52.6129032258064,0.23892852413367,30.1315053763441,0.256146781056361,29.907311827957,4.02595018533646,5.70967741935484,2.67094385825856,4.67741935483871,3.84101411534963,8.08602150537634,6.03033084793673,18.3655913978495,4.52492964722055,-1.78494623655914,7.32418997335394,2.51612903225806,3.16626679889665,3.67741935483871,4.30428643568596,6.40860215053763,-0.249688369148597,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",10,5,9.54535689443665,59.5913978494624,10.348824895518,40.5483870967742,0.235460827050422,0.124784946236559,9.1328949912386,47.1182795698925,9.15203260455096,34.8494623655914,9.65554485863248,88.5376344086021,12.0542543978613,52.6129032258064,0.23892852413367,30.1315053763441,0.256146781056361,29.907311827957,4.02595018533646,5.70967741935484,2.67094385825856,4.67741935483871,3.84101411534963,8.08602150537634,6.03033084793673,18.3655913978495,5.22448384211778,-1.70967741935484,7.3929163877473,2.73118279569892,3.35680144513032,4.33333333333333,4.42233377280933,6.49462365591398,-0.375101935020449,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",11,0,10.7989048590052,48.7076923076923,9.43105039422765,31.8461538461538,0.153937971399072,0.0772307692307692,9.6648898676522,37.4923076923077,9.44205506477027,24.0615384615385,11.6101124688119,86.0461538461538,13.0825228395044,51.0615384615385,0.193733932336237,30.1212307692308,0.251078155928817,29.8686153846154,3.76714031512581,4.49230769230769,2.60454484433535,5.53846153846154,5.70770397054583,9.21538461538461,7.77703102337014,19.6461538461538,3.15520022526914,-3.83076923076923,8.87254841545626,1.52307692307692,2.99703379000997,3.95384615384615,5.7486620516965,6.87692307692308,0.183274190643652,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",11,1,10.8471017043547,48.5230769230769,9.45668261885986,31.9076923076923,0.153935433830101,0.0772307692307692,9.65590692071638,37.3692307692308,9.2791899099337,23.9230769230769,11.3931490885464,85.2923076923077,12.815855564345,51.1384615384615,0.194511592496141,30.1289230769231,0.25046879123878,29.8653846153846,3.81784776260939,4.64615384615385,2.59270426092437,5.52307692307692,5.71700398944977,9.41538461538462,7.72349686645588,19.9384615384615,3.36576371491158,-3.87692307692308,8.94432566147172,1.55384615384615,2.8778831697033,4.24615384615385,5.7929831560392,6.93846153846154,0.220183679710803,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",11,2,10.9287904883597,48.5538461538462,9.57882279582654,32.1076923076923,0.141543050327997,0.0723076923076923,9.80279100758868,37.4461538461538,9.20976175253527,23.8461538461538,11.5093607387806,85.4153846153846,12.9810883151666,51.3384615384615,0.188872285909329,30.1273846153846,0.240715280266638,29.8744615384615,3.77790896579658,4.70769230769231,2.59872379921672,5.52307692307692,5.67331811742815,9.56923076923077,7.35696948478108,20,3.74345582830378,-4.04615384615385,9.11235952724903,1.50769230769231,3.37467947195901,4.35384615384615,5.51540674279436,7.35384615384615,0.155016166860015,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",11,3,10.965988954623,48.8030303030303,9.52239416722447,32.030303030303,0.140161911036349,0.0701515151515151,9.67451654586783,37.6060606060606,9.01446648785196,23.6969696969697,11.5205704339474,85.2121212121212,12.9952564413593,50.9848484848485,0.179055603349655,30.1322727272727,0.223644739926898,29.8778787878788,3.74642020276214,4.68181818181818,2.56041226284186,5.42424242424242,5.36693233644348,9.43939393939394,7.03610402898933,19.969696969697,4.29690624326425,-4.24242424242424,8.90519871213237,1.33333333333333,3.86159139628834,4.63636363636364,5.63770192398312,6.96969696969697,-0.0225435707947874,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",11,4,10.8294412519315,48.8955223880597,9.64348661075233,31.865671641791,0.139362524236128,0.0691044776119403,9.69528974027578,37.3880597014925,9.32895484297326,23.9701492537313,11.3106298789549,85.6417910447761,13.0501936055897,50.5820895522388,0.185599253144991,30.1320895522388,0.23212798447395,29.8811940298507,3.85548532272168,4.7910447761194,2.61817051105654,5.3134328358209,5.34871707143562,9.23880597014925,7.10911913340941,19.7164179104478,5.44750035000639,-4.44776119402985,8.87673769943282,1.55223880597015,4.55788440692034,5.34328358208955,5.51667838368019,7.07462686567164,-0.140072219987594,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",11,5,10.5542205564407,48.7352941176471,9.38887691140929,31.7058823529412,0.135599565258639,0.0643382352941176,9.53118581672139,37.3088235294118,9.27734550376006,23.9264705882353,11.3723398707217,85.2058823529412,12.6984596689175,50.6323529411765,0.187116831194423,30.1369117647059,0.233540336289635,29.8814705882353,3.8783917722743,4.86764705882353,2.63073446549043,5.27941176470588,5.38889291162794,9.22058823529412,7.34548172986106,19.8823529411765,6.23669787236685,-4.61764705882353,9.16164227641822,1.77941176470588,5.04170491112746,5.88235294117647,5.5434076042223,7.45588235294118,-0.31978382145764,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",12,0,9.44875226314508,39.5479452054795,12.2123680352714,25.4794520547945,0.0824423833676736,0.0593150684931507,9.57125007541273,31.5753424657534,11.7632175730636,18.041095890411,9.73954968189435,85.5753424657534,10.8306986610071,57.8767123287671,0.264623522816862,30.2165753424658,0.284115961812195,29.8831506849315,3.71189416542034,3.83561643835616,2.0649646843568,6.36986301369863,4.55254290257176,9.49315068493151,6.98683258194715,19.6438356164384,3.87416215717558,-3.93150684931507,8.71072398419139,-0.10958904109589,3.75809628285823,4.04109589041096,5.99828742682397,6.27397260273973,-0.0182712216665462,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",12,1,8.81955934799728,39.2191780821918,12.1001811375551,25.4246575342466,0.081669811699762,0.056986301369863,9.13487638200209,31.3287671232877,11.4671956180431,17.6849315068493,10.2686515901287,84.7397260273973,11.0693813031855,57.4931506849315,0.263299373568882,30.228904109589,0.276762031756927,29.9,3.74719580592138,3.98630136986301,2.02786899567564,6.45205479452055,4.53990424938757,9.56164383561644,6.70224524500565,19.5068493150685,4.3562355804373,-3.9041095890411,8.57751831217738,1.19178082191781,3.68586712163585,4.53424657534247,5.96871600733824,6.23287671232877,0.295926324138778,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",12,2,9.13208503951588,39.3424657534247,12.2824601772645,25.5753424657534,0.0815392492169354,0.0583561643835616,9.62623413187337,31.5753424657534,11.9076226177989,17.986301369863,10.3783450348358,85.1095890410959,11.1105726657967,57.8356164383562,0.266806684131241,30.2294520547945,0.28747033464845,29.9047945205479,3.70789400198884,3.87671232876712,2.02063178630584,6.43835616438356,4.51607984528061,9.34246575342466,6.9434824295608,19.3835616438356,4.32053783505832,-3.16438356164384,8.23096947190843,0.794520547945205,3.46942505292579,4.06849315068493,5.5571611074199,6.08219178082192,0.21393268308732,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",12,3,9.49871817035101,39.5068493150685,12.2015824759039,25.3835616438356,0.0821513781658652,0.0608904109589041,10.0514846658503,31.9041095890411,11.8070967746765,17.8493150684932,10.6184877974702,85.4657534246575,11.3852891812746,58.013698630137,0.265842905740824,30.2246575342466,0.286468020799249,29.8883561643836,3.65330691921258,3.71232876712329,2.06579374700744,6.38356164383562,4.5582230375744,9.43835616438356,6.98484443279738,19.6438356164384,4.58357201537091,-3.06849315068493,7.97999782561397,1.01369863013699,3.72637152587587,4.05479452054795,5.1842754873528,6.10958904109589,0.0116897794449116,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",12,4,9.95757744403896,39.7671232876712,12.116915230503,25.3698630136986,0.0782700973748889,0.056986301369863,10.3091113961281,32,11.7046511459115,17.7945205479452,10.4858932562772,85.1780821917808,11.3445083235008,57.5068493150685,0.258388490208341,30.2227397260274,0.287127165437929,29.8850684931507,3.74145398608412,3.87671232876712,2.0907857574878,6.35616438356164,4.61604144918331,9.46575342465753,7.16156768804013,19.6438356164384,5.13771532117742,-3.72602739726027,8.1718136795197,0.73972602739726,4.29864054118079,4.65753424657534,4.99466991396501,6.46575342465753,-0.169478309057624,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KART",12,5,9.52881554669746,39.6027397260274,12.0338025939694,25.2191780821918,0.0814695108763721,0.0584931506849315,10.0461643710052,31.8630136986301,11.6055312745425,17.7534246575342,10.6025649520125,85.4246575342466,11.2645475027362,57.5479452054795,0.256674449861235,30.2295890410959,0.279311504034741,29.8935616438356,3.76593519385593,3.89041095890411,2.06404311306783,6.35616438356164,4.65127108206383,9.41095890410959,6.93827427563198,19.2602739726027,5.75422550054402,-4,9.02824082643409,0.931506849315068,4.88334229431752,5.01369863013699,5.45425141036683,7.20547945205479,-0.495449975223524,"Watertown","New York",-75.9167,43.9667,149,8.70000541796427
"KATL",1,0,11.0629374534574,55.9220779220779,10.2247304503324,36.8571428571429,0.402016108470274,0.15461038961039,13.6329558284564,39.5324675324675,13.904812622997,26.8441558441558,12.3837865028287,82.4805194805195,19.0535275069464,42.1688311688312,0.201347392298756,30.2244155844156,0.22462340321991,30.0261038961039,4.0300901719761,6.90909090909091,2.41654979643712,4.63636363636364,3.68101853716469,8.94805194805195,5.42597610371247,19.3506493506494,2.76067492515484,-2.33766233766234,5.48043808837075,0.935064935064935,2.10474190402768,2.93506493506493,3.19790387602151,4.51948051948052,0.506245889199595,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",1,1,11.1863952458552,55.8947368421053,10.59900690482,36.8157894736842,0.519014433764746,0.184868421052632,14.1359501880595,39.4605263157895,14.5686517576297,26.6842105263158,13.1193910320804,81.9605263157895,19.4284291606173,42.0526315789474,0.203433165023747,30.2255263157895,0.227422282850301,30.0306578947368,4.03969340507637,6.88157894736842,2.35409311327418,4.71052631578947,3.68010297338768,8.76315789473684,5.5905151506031,19.3026315789474,3.32771456265803,-2.42105263157895,5.41453534317176,1.44736842105263,2.18768482928431,3.47368421052632,3.34055358370645,4.47368421052632,0.4410068355368,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",1,2,11.1519884705306,55.7733333333333,10.7559830406696,36.8933333333333,0.533097636545211,0.206866666666667,14.4954543977827,39.5066666666667,14.8418084908571,26.8666666666667,13.8003525219369,81.64,19.8981007740542,43.1066666666667,0.210704694936939,30.2281333333333,0.249730521429267,30.0242666666667,4.10997468263393,6.8,2.43051175421708,4.77333333333333,3.69455406371726,8.84,5.78052025464961,19.5333333333333,4.47503585973855,-3.12,5.37152988759565,0.773333333333333,3.01049216293002,4.53333333333333,3.352449689245,4.24,0.371566208469122,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",1,3,11.2307427019067,55.2972972972973,10.9125635369081,36.8918918918919,0.535730132873277,0.20972972972973,14.4476483471166,39.2432432432432,15.1218241897961,27.0405405405405,13.8696862604778,82.0405405405405,19.7891140198652,43.7027027027027,0.221521321024119,30.2290540540541,0.269414602543515,30.0248648648649,4.21394258463819,6.55405405405405,2.42884675449704,4.86486486486486,3.79014974613297,8.93243243243243,5.81971842507906,19.472972972973,4.77918555689041,-3.14864864864865,5.64493003482876,0.432432432432432,3.0491773339576,4.82432432432432,3.65172029165512,4.2972972972973,0.365019875760401,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",1,4,11.2224802930075,55.4383561643836,10.9865006415615,37.1369863013699,0.539257568575873,0.214520547945205,14.3795183488601,39.6027397260274,15.2188874681642,27.4931506849315,13.916157401887,82.3972602739726,20.5036841920912,44.041095890411,0.226236665727132,30.2294520547945,0.273778802269822,30.0239726027397,4.27560778343948,6.47945205479452,2.47575765197116,4.80821917808219,3.75100189558738,8.76712328767123,5.84337036041271,19.3424657534247,5.65725783485654,-2.9041095890411,5.40487828582912,0.808219178082192,3.31972106436753,5.3972602739726,3.45590840329038,4.20547945205479,0.201258650957277,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",1,5,11.3706149435311,55.5694444444444,10.8601059575149,37.2083333333333,0.542060041341737,0.214305555555556,14.269969945782,40.5416666666667,15.019835606918,27.6944444444444,13.9800257129891,83.0972222222222,21.1026581998238,45.125,0.229374489633269,30.2298611111111,0.278782529488567,30.0201388888889,4.27488571628809,6.25,2.4603268355475,4.94444444444444,3.82357402306522,8.83333333333333,5.88622898856223,19.5138888888889,5.93349619969539,-2.56944444444444,5.38792482866191,1.61111111111111,3.46339566699589,5.43055555555556,3.55242428629509,4.33333333333333,0.0407089056293366,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",2,0,11.1123713188576,58.2380952380952,10.5317867082432,38.5952380952381,0.389231390989341,0.160357142857143,15.4087685805226,40.4404761904762,15.9357934328685,25.047619047619,16.6880313438091,79.2261904761905,18.8198688662351,39.7976190476191,0.169478292315757,30.2,0.207357323640233,29.9879761904762,3.8558916183053,6.89285714285714,2.57553697424049,4.57142857142857,3.68160520255362,9.5,6.31187671951202,20.2261904761905,3.97339077663962,-2.4578313253012,6.42699190131732,-0.0833333333333333,3.00484475100907,3.56626506024096,3.73127376392025,5.20238095238095,0.132860717496545,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",2,1,11.1378662859847,58.1785714285714,10.5213699428032,38.6071428571429,0.389231390989341,0.160357142857143,15.4375604644118,40.4166666666667,15.9528628299985,25.0119047619048,16.7697229768591,79.1309523809524,18.8917979209543,39.7261904761905,0.170877388915139,30.202380952381,0.208893864405696,29.9908333333333,3.8558916183053,6.89285714285714,2.54551228969381,4.61904761904762,3.70101395605664,9.46428571428571,6.35654170834738,20.1666666666667,4.34043286202181,-2.83333333333333,6.32159509490207,0.0357142857142857,3.12935869293221,4.11904761904762,3.74922061130008,5.05952380952381,0.0948118107344761,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",2,2,11.1309616617693,58.2023809523809,10.5698778537313,38.5238095238095,0.389231390989341,0.160357142857143,15.5047556230525,40.3452380952381,15.9570205873182,25,16.6602296806511,79.25,18.933831092501,39.6666666666667,0.169104658546619,30.205,0.207199588646512,29.9935714285714,3.8558916183053,6.89285714285714,2.57517496578731,4.58333333333333,3.69071029923899,9.42857142857143,6.32795616766557,20.0714285714286,4.33022638960112,-3.17857142857143,6.19851137904268,-0.0119047619047619,3.10762669256713,4.36904761904762,3.53758201565682,5.05952380952381,-0.0259112638069041,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",2,3,10.8928174053807,58.4047619047619,10.4970216796139,38.6309523809524,0.389255817013182,0.160297619047619,15.4375604644118,40.4166666666667,15.9357934328685,25.047619047619,16.7128691212121,79.2023809523809,18.9516854080299,39.4523809523809,0.169814577761818,30.2044047619048,0.207942134145978,29.9928571428571,3.85723050834303,6.96428571428571,2.5620246225163,4.54761904761905,3.65044264403897,9.39285714285714,6.30147192960762,20.047619047619,4.87461842218494,-3.4047619047619,5.9983144505643,-0.178571428571429,3.75810464796249,4.59523809523809,3.43271945004532,4.89285714285714,0.0529721544903506,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",2,4,10.9378361353152,58.3809523809524,10.4154382522954,38.6904761904762,0.389255817013182,0.160297619047619,15.3029598268015,40.5119047619048,15.8429749911162,25.1547619047619,16.7128691212121,79.2023809523809,18.933831092501,39.6666666666667,0.170877388915139,30.202380952381,0.208852148028425,29.9902380952381,3.8558916183053,6.89285714285714,2.57517496578731,4.58333333333333,3.66724034525371,9.40476190476191,6.33827222349407,20.0833333333333,5.23606529800136,-3.20238095238095,6.1075064561469,-0.107142857142857,3.65107125172059,4.91666666666667,3.68158572310948,4.84523809523809,-0.112179687028522,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",2,5,11.1378662859847,58.1785714285714,10.5097828917366,38.6190476190476,0.389231390989341,0.160357142857143,15.4507527384135,40.4047619047619,15.8919680077726,25.1071428571429,16.7128691212121,79.2023809523809,18.9105565991398,39.7023809523809,0.170866476641649,30.2021428571429,0.208330246678224,29.9890476190476,3.8558916183053,6.89285714285714,2.54551228969381,4.61904761904762,3.65195504820707,9.52380952380952,6.31187671951202,20.2261904761905,6.06944890272488,-3.07142857142857,6.19656735060464,-0.488095238095238,3.97128245499478,5.5,3.73311843697552,4.94047619047619,-0.300708923755182,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",3,0,9.9425465538222,68.7045454545455,9.68163543962429,48.3863636363636,0.195194345922854,0.0860795454545455,11.6123155536821,49.4318181818182,12.7800652549424,35.1931818181818,13.6297079717043,82.7159090909091,16.5872782703484,39.0113636363636,0.158334955719566,30.2138636363636,0.171101752832522,30.0397727272727,3.93585917695426,6.44318181818182,2.35107636702736,4.96590909090909,3.05639692668651,9.05681818181818,6.77391849573302,19.8977272727273,3.00276344335692,-2.07954545454545,6.41387561603535,-1.26136363636364,2.35596022660437,2.78409090909091,4.1087458011559,5.05681818181818,0.234878906692069,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",3,1,9.84912304016947,68.7272727272727,9.82298261531675,48.3068181818182,0.195258039690408,0.0878977272727273,11.8856226205601,49.2954545454545,13.0661847095131,35.3181818181818,13.7109281479849,82.6818181818182,17.3516965765796,39.3522727272727,0.156939070966475,30.2176136363636,0.170425699405236,30.0439772727273,3.99122273672734,6.28409090909091,2.31426000549652,4.97727272727273,3.08872625608963,9,6.82548546468536,19.8181818181818,3.91513147638907,-2.63218390804598,6.64218336023732,-0.704545454545455,2.83649602560763,3.75862068965517,4.00156709114729,5.31818181818182,0.101092018376511,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",3,2,9.7696563909848,68.4545454545455,9.75557472650966,48.4659090909091,0.195231422304309,0.0895454545454545,11.8620378301455,49.4318181818182,13.0971572369999,35.4318181818182,13.9054455478049,82.9204545454545,17.3840651460795,39.7159090909091,0.158823678382812,30.2180681818182,0.171342622100808,30.0455681818182,4.00782932829791,6.22727272727273,2.2664411498853,5.03409090909091,3.02859931207538,9,6.76999341707905,19.7727272727273,4.43145544718432,-3.11494252873563,6.53811867590912,-1.01136363636364,3.29519751314366,4.28735632183908,3.91095706470481,5.30681818181818,0.156684943409826,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",3,3,9.84177329384284,68.6136363636364,9.58468824186968,48.3636363636364,0.195257036273244,0.0894886363636364,11.4263577308207,49.3863636363636,12.8006120461692,35.5795454545455,13.9350214338388,82.8977272727273,17.2568039676121,39.8636363636364,0.156039675580529,30.2168181818182,0.170807749696323,30.0425,4.02783873168786,6.32954545454545,2.33591624468737,5.05681818181818,3.0433990786509,8.95454545454546,6.86227210728336,19.7840909090909,5.13318995692945,-3.89655172413793,6.14981883329425,-1.36363636363636,3.99391410854592,5.04597701149425,3.54136623595144,5.18181818181818,0.0530290136571387,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",3,4,10.1707213936727,68.5681818181818,9.55375814383253,48.3863636363636,0.195342182958651,0.0872727272727273,11.3527957696258,49.6022727272727,12.6654360618736,35.4772727272727,13.256920867539,83.2840909090909,16.9692042350841,39.5113636363636,0.152708565431389,30.2170454545455,0.165905104373742,30.0429545454545,3.96838011691812,6.35227272727273,2.31614996906631,5.05681818181818,3.07887856336386,8.94318181818182,6.85206228633085,19.6931818181818,6.16285273304027,-3.86206896551724,6.27261842469127,-1.39772727272727,4.43353602067453,5.74712643678161,3.5827105726003,5.30681818181818,-0.0523351144784807,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",3,5,10.0522765349058,68.4943820224719,9.91893856145424,48.561797752809,0.194311153992465,0.087247191011236,11.9484870677151,49.4044943820225,13.1641246474036,35.6629213483146,13.6386217061293,83.2584269662921,16.9365667464301,39.752808988764,0.153881263672675,30.2143820224719,0.168235221899697,30.0405617977528,3.96511859532278,6.32584269662921,2.30362551221129,5.01123595505618,2.97907239232157,8.98876404494382,6.79575815542666,19.7640449438202,6.41836445668603,-3.5,6.49115450619449,-1.66292134831461,4.30565471060306,5.88636363636364,3.498686460068,5.68539325842697,-0.167184267234169,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",4,0,7.2297682915533,74.9733333333333,6.88887338950111,55.6133333333333,0.56601795406535,0.2106,9.39125527688794,55.44,11.8749945471775,43.2266666666667,12.4379251477882,81.6933333333333,16.0954360942182,40.7333333333333,0.14369223868901,30.1028,0.157208531964784,29.9550666666667,3.98429348750749,6.52,2.40682213567866,4.73333333333333,3.01784482493507,8.69333333333333,5.98114153436065,19.36,2.87655950652765,-1.32,4.79876110137899,-0.84,1.82455720902607,2.57333333333333,3.18074159860827,3.66666666666667,0.460636386401992,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",4,1,7.23014211167076,74.9066666666667,6.89514779124154,55.4133333333333,0.564606033418855,0.2024,9.53083190265974,54.88,11.7931419985599,42.9466666666667,12.7973533299762,80.8933333333333,16.1497161997768,40.4133333333333,0.146685543420777,30.1068,0.160244520362808,29.9597333333333,3.92611951096938,6.66666666666667,2.39646887379391,4.65333333333333,3.04985600014519,8.68,6.00399266554581,19.3733333333333,3.48184480458898,-1.72,4.863913820953,-0.733333333333333,2.23630970151298,3.16,3.09314848779808,3.8,0.409074256109012,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
"KATL",4,2,7.10343147631754,74.6933333333333,6.68336647112721,55.1866666666667,0.566042791175227,0.210533333333333,9.40685967839475,54.7466666666667,11.5444772490986,42.4266666666667,12.7392703483759,80.8133333333333,16.1673455787604,40.0933333333333,0.149815141346182,30.1101333333333,0.163197222198582,29.9626666666667,3.90541319865802,6.73333333333333,2.40120090075066,4.66666666666667,3.00252146289334,8.72,5.9823464015776,19.4266666666667,3.85259945004961,-1.90666666666667,4.70575649010275,-0.666666666666667,2.38372862594763,3.56,2.7658144785451,3.84,0.41208806463414,"Atlanta","Georgia",-84.3833,33.75,309,218.109915242447
