"AirPtCd","lag","Sd_Max_Temp","Max_Temp","Sd_Min_Temp","Min_Temp","Sd_Precip","Mean_Precip","Sd_Max_DewPoint","Max_DewPoint","Sd_Min_DewPoint","Min_DewPoint","Sd_Max_Humidity","Max_Humidity","Sd_Min_Humidity","Min_Humidity","Sd_Max_Sea_Level_Press","Max_Sea_Level_Press","Sd_Min_Sea_Level_Press","Min_Sea_Level_Press","Sd_Vis","Min_Vis","Sd_CloudCover","CloudCover","Sd_Mean_Wind_Speed","Mean_Wind_Speed","Sd_Max_Wind_Speed","Max_Wind_Speed","mxT_sd","mxT_mean","mnT_sd","mnT_mean","mxT_sd_abs","mxT_mean_abs","mnT_sd_abs","mnT_mean_abs","BSS","city","state","longitude","latitude","elevation","dist2coast"
"KCLT",1,15.5912796461861,74.7231364956438,16.1876444489086,52.8034849951597,0.301063985467982,0.105329138431752,16.2912205255901,54.7773475314618,19.3913773262013,43.919651500484,11.8539972417686,85.3602726387537,16.20028914907,40.8867376573088,0.168713000562582,30.1460309777348,0.171715731012999,29.9829428848015,3.58990118681267,7.40948693126815,2.38940796690781,4.58954501452081,2.60777542304665,6.33494675701839,4.9928420970984,15.9253875968992,3.32521674790167,-1.76282671829622,5.71704715737454,2.29428848015489,2.41724665975766,2.8838334946757,4.03124917739962,4.65634075508228,0.31364802488699,"Charlotte","North Carolina",-80.8333,35.2333,227,216.97096628852
"KCLT",2,15.6256645059038,74.6908914728682,16.1719013732313,52.8207364341085,0.307099546166526,0.110169573643411,16.3553523860943,54.7451550387597,19.412799505416,43.8585271317829,11.936578948241,85.327485380117,16.2455484747963,40.8391472868217,0.16891835953297,30.1479941860465,0.173494042013422,29.9834399224806,3.61190483648083,7.38468992248062,2.38783032471982,4.60562015503876,2.60829745728538,6.34786821705426,5.00868906843016,15.9515033947624,3.63307612080516,-1.84883720930233,5.70817475947038,2.13081395348837,2.5681772822162,3.16472868217054,4.04009900626841,4.55910852713178,0.247991649264299,"Charlotte","North Carolina",-80.8333,35.2333,227,216.97096628852
"KCLT",3,15.6284242751795,74.654704170708,16.1811233635881,52.8147429679922,0.306304131701542,0.110504364694471,16.2913370662235,54.7565470417071,19.3600055321844,43.8758486905917,11.8732773875875,85.3489278752437,16.3193832551804,41.007759456838,0.171245337675814,30.146935014549,0.175693422453747,29.9826382153249,3.62025212622296,7.36663433559651,2.39279969506891,4.61008729388943,2.61503380052629,6.33462657613967,5.02076800620676,15.9388349514563,4.11043052152147,-1.94180407371484,5.62248335519208,1.9282250242483,2.92120104983057,3.48205625606208,3.8986575949339,4.48496605237633,0.123550702891666,"Charlotte","North Carolina",-80.8333,35.2333,227,216.97096628852
"KCLT",4,15.6348838157207,74.678640776699,16.1545766383163,52.8223300970874,0.315550804636788,0.113868932038835,16.1895819440139,54.7922330097087,19.300023653781,43.9184466019417,11.7978629956973,85.3912195121951,16.3084929750013,41.0038834951456,0.170647131387,30.1464660194175,0.175704457496882,29.9818834951456,3.60611725165074,7.4,2.37949119683938,4.60485436893204,2.60156046336015,6.32621359223301,4.98548106978691,15.9300291545189,4.48338884849561,-1.8631067961165,5.70313331166366,1.99514563106796,3.15565732806677,3.68834951456311,3.99275067944942,4.53300970873786,0.010898803408548,"Charlotte","North Carolina",-80.8333,35.2333,227,216.97096628852
"KCLT",5,15.6443139678528,74.7016520894072,16.1067321528881,52.8824101068999,0.316710475843883,0.11413508260447,16.1390570006951,54.8804664723032,19.2359355241716,43.9863945578231,11.7519144191865,85.494140625,16.2756941510831,41.1107871720117,0.1704540945816,30.1465889212828,0.175532016478406,29.9821574344023,3.61739523451359,7.37803692905734,2.38238237583626,4.61904761904762,2.58999549641868,6.34305150631681,4.93395844628147,15.9250972762646,5.0066751810311,-1.80952380952381,5.79325210520147,1.99221789883268,3.42286990530958,4.07580174927114,4.02933625285785,4.61284046692607,-0.0996528577498172,"Charlotte","North Carolina",-80.8333,35.2333,227,216.97096628852
"KCNM",0,16.7867599740199,80.1551891367604,15.6804152815218,52.0339805825243,0.152070329319319,0.0298352713178295,14.8189421102398,49.4490785645005,16.5285173706192,35.5101842870999,17.3557629643563,76.6605237633366,17.4590074957409,27.4102812803104,0.186638070761292,30.0676042677013,0.178941904780856,29.8173229873909,3.34652401880872,7.90547263681592,2.19925611694323,1.54316197866149,3.38691691661192,8.48011639185257,7.34843872938546,18.7070805043647,3.86830369887478,0.104752667313288,4.21596825988821,0.0553398058252427,2.70664885753699,2.7643064985451,2.84565768333959,3.10970873786408,0.188318257590899,"Carlsbad","New Mexico",-104.25,32.4333,961,806.741090434837
"KCNM",1,16.8788255570875,80.1,15.6755058479992,51.9825072886297,0.152679010311971,0.030533462657614,14.7985336651797,49.5,16.4931233241629,35.5407766990291,17.2270073472758,76.9310679611651,17.4790467881577,27.5203883495146,0.187914024445936,30.0677572815534,0.178927228919981,29.8175242718447,3.36324712801725,7.88346613545817,2.21615412967976,1.56019417475728,3.39052445368376,8.47864077669903,7.28037595595353,18.6776699029126,4.28671146182633,0.398058252427184,4.96111144990475,1.07774538386783,3.01283168222078,3.07378640776699,3.38568193552668,3.78134110787172,0.1446719707421,"Carlsbad","New Mexico",-104.25,32.4333,961,806.741090434837
"KCNM",2,16.8825762246336,80.0826044703596,15.659730233005,52.0408560311284,0.152082652823824,0.0298543689320388,14.830296682962,49.4645286686103,16.4448988224556,35.5481049562682,17.4304382583054,76.7755102040816,17.4990788020754,27.5724003887269,0.188976591314449,30.0677939747328,0.1786497501551,29.8180466472303,3.36281129405243,7.87151394422311,2.20819848787172,1.55004859086492,3.37406827513025,8.48785228377065,7.29240468242066,18.6948493683188,4.84573677525774,0.06511175898931,5.02395385116893,1.46303501945525,3.35876514421135,3.49173955296404,3.43292430068877,3.94747081712062,0.0738242682520768,"Carlsbad","New Mexico",-104.25,32.4333,961,806.741090434837
"KCNM",3,16.8336534643907,80.1498054474708,15.6001021206907,52.0652385589094,0.152267850117024,0.0300874635568513,14.741599938724,49.5515564202335,16.4963342888268,35.5214007782101,17.4500826578826,76.9562256809339,17.5102365203211,27.4863813229572,0.189496649324603,30.0674513618677,0.179821772960271,29.8163813229572,3.38372241997747,7.84047856430708,2.20932124596855,1.56322957198444,3.36442308976115,8.49416342412451,7.24019095896263,18.7441634241245,5.49309022443991,-0.0350194552529183,4.96804218384571,1.74488802336904,3.75879163337542,4.00389105058366,3.41564525403463,4.00584225900682,-0.191447754398693,"Carlsbad","New Mexico",-104.25,32.4333,961,806.741090434837
"KCNM",4,16.8234203615986,80.1353456669912,15.6130858137764,52.0477582846004,0.15302066277979,0.0305058365758755,14.7566878168327,49.5335929892892,16.4995262378391,35.5472249269718,17.4482508802621,76.9113924050633,17.547224535951,27.5111976630964,0.189837744146046,30.0665628042843,0.179475917573603,29.8155988315482,3.38662919281349,7.85429141716567,2.21109778690674,1.55111976630964,3.4051062832084,8.52288218111003,7.30617900971663,18.7731256085686,6.15163861109258,-0.110029211295034,5.09851598132339,1.63157894736842,4.08910186534783,4.59493670886076,3.45914009094491,4.08382066276803,-0.357696535852501,"Carlsbad","New Mexico",-104.25,32.4333,961,806.741090434837
"KCNM",5,16.821694537773,80.1803118908382,15.6118989588266,52.070243902439,0.158706731234665,0.0317624148003895,14.7804222037493,49.509746588694,16.5449183212098,35.4717348927875,17.5729193074802,76.7875243664717,17.6811857729633,27.4766081871345,0.189683302485387,30.0650292397661,0.17962080774298,29.8145321637427,3.3922173959136,7.83316683316683,2.21623891405389,1.56237816764133,3.4048016636581,8.50292397660819,7.31826800178185,18.7621832358674,6.87169672288303,0.0565302144249513,5.24764265455243,1.65170731707317,4.54465976635826,5.15204678362573,3.58787576641721,4.16878048780488,-0.354719155710459,"Carlsbad","New Mexico",-104.25,32.4333,961,806.741090434837
"KCPS",0,19.6265261298896,69.6950629235237,17.836463542408,49.7163601161665,0.311966621738749,0.112129719264279,17.5501618135808,52.8489835430784,19.3155649574614,42.1587608906099,9.2449770197689,87.0900290416263,14.34725522223,46.4269119070668,0.197515585879484,30.1336011616651,0.198488344781691,29.9472604065828,3.92811579878441,6.10842207163601,2.71727475621305,2.89157792836399,3.58640670437984,6.15585672797677,5.43206496843721,14.1335914811229,3.26054856946151,-0.552758954501452,4.42605972086501,0.386253630203291,2.28851293952407,2.38625363020329,2.99427532626972,3.28073572120039,0.317437698654794,"St Louis","Missouri",-90.2,38.5833,127,371.451433133581
"KCPS",1,19.6324113071634,69.7567829457364,17.9083036579351,49.703488372093,0.307736124288157,0.110949612403101,17.6124488341341,52.8459302325581,19.3967870198736,42.171511627907,9.28917645240435,87.015503875969,14.4023689906592,46.3856589147287,0.199286807389465,30.1345639534884,0.199495596056181,29.9486240310078,3.9227927209578,6.13081395348837,2.70925847869343,2.87403100775194,3.60962779454253,6.16375968992248,5.44242394027715,14.1453488372093,3.84796480416385,-0.608527131782946,5.58743292799677,1.70833333333333,2.62007054483696,2.88178294573643,3.83298953468416,4.40794573643411,0.294740128666736,"St Louis","Missouri",-90.2,38.5833,127,371.451433133581
"KCPS",2,19.6540353402957,69.7070805043647,17.9468376429652,49.6818622696411,0.29910469394665,0.108845780795344,17.6183157872822,52.8060135790495,19.4204000105128,42.1144519883608,9.25352134002026,87.0223084384093,14.3445797321114,46.3035887487876,0.20011232379257,30.13592628516,0.200470550013444,29.9492337536372,3.91577899939365,6.14161008729389,2.69903308601592,2.86905916585839,3.58718223870764,6.15906886517944,5.43590442390431,14.1338506304559,4.21554628358551,-0.829291949563531,5.53422648979062,1.58389912706111,2.81025074540018,3.24830261881668,3.69489361797265,4.41222114451988,0.246373683713602,"St Louis","Missouri",-90.2,38.5833,127,371.451433133581
"KCPS",3,19.6691794862202,69.6747572815534,17.9225814783897,49.704854368932,0.29041247280534,0.106359223300971,17.5616368300999,52.7864077669903,19.3742697026686,42.1563106796117,9.21539979922603,87.0669902912621,14.344191423761,46.3388349514563,0.200434093758815,30.1355242718447,0.200068516715252,29.9494660194175,3.91373334893193,6.13398058252427,2.70214628308292,2.87669902912621,3.5832136314849,6.15339805825243,5.4183473776761,14.1038834951456,4.63218543601516,-1.20097087378641,5.40756854593156,1.41359223300971,3.03511936811749,3.69805825242718,3.54847308591639,4.31650485436893,0.171066871407563,"St Louis","Missouri",-90.2,38.5833,127,371.451433133581
"KCPS",4,19.5972415633695,69.66472303207,17.9076698544116,49.7006802721088,0.297892034997674,0.110155490767736,17.4925378070544,52.8590864917396,19.3873340476234,42.1525753158406,9.19748761774624,87.1379980563654,14.3716655840841,46.4655004859086,0.19995125572085,30.1367541302235,0.199261238005196,29.9492905733722,3.90902096673562,6.11953352769679,2.70735887191729,2.89212827988338,3.56194670273565,6.14382896015549,5.46749286567512,14.1574344023324,5.34337864897536,-1.22448979591837,5.28532920862862,1.36637512147716,3.56638278781573,4.16132167152575,3.4637138048944,4.21768707482993,0.0929115534892766,"St Louis","Missouri",-90.2,38.5833,127,371.451433133581
"KCPS",5,19.6848271670641,69.6536964980545,17.9477178536953,49.6741245136187,0.29671059988997,0.109445525291829,17.5548235926804,52.8424124513619,19.4102362085617,42.1536964980545,9.19175350688759,87.1984435797665,14.365100902983,46.4649805447471,0.201345023011118,30.1363618677043,0.200405617163069,29.9499416342412,3.93089480520548,6.08171206225681,2.70989398278123,2.8784046692607,3.588500292071,6.15272373540856,5.45357897253005,14.1634241245136,6.26586166725804,-1.10311284046693,5.67951609824185,1.44455252918288,4.1376684888938,4.83073929961089,3.67213158907473,4.56517509727626,0.0113981066703412,"St Louis","Missouri",-90.2,38.5833,127,371.451433133581
"KCQT",0,8.99708714804001,77.9168278529981,7.1795678255269,59.3152804642166,0.171941304479896,0.0308413926499033,7.68288985762762,56.6808510638298,13.0619598787999,47.2562862669246,12.5634509248796,82.5377176015474,16.1765846293636,41.7350096711799,0.109330420896195,30.0113926499033,0.106725197924493,29.9080947775629,3.144534324246,6.87330754352031,2.4483621510388,2.20793036750484,0.933559532978573,1.7678916827853,1.95632295765862,9.07930367504836,2.83707035320365,-0.607350096711799,2.39972970510464,-0.0996131528046422,1.8167493013233,2.26112185686654,1.5783712112589,1.80947775628627,0.510853308313214,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",1,8.94893514724262,77.9244917715392,7.17586874847493,59.3097773475315,0.165718082398761,0.0294240077444337,7.58944193683254,56.7231364956438,12.9897362043543,47.325266214908,12.3766263498454,82.5856727976767,16.1294683020105,41.784123910939,0.109150222784812,30.012013552759,0.106710825585646,29.9084414327202,3.12600644546362,6.8702807357212,2.4425004709099,2.20232333010649,0.897377304287348,1.74733785091965,1.92397159651284,9.06873184898354,3.10846403938049,-0.671829622458858,2.71586108878605,0.346563407550823,2.02028396787072,2.45498547918683,1.76394730350038,2.09293320425944,0.430396680835304,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",2,8.95960704804216,77.9069767441861,7.1095075837532,59.3352713178295,0.184810568631211,0.0324806201550388,7.51616071790532,56.781976744186,12.7913667708006,47.4079457364341,12.258499627867,82.7083333333333,16.1454083824529,41.8972868217054,0.108613552267285,30.0113178294574,0.106472612399183,29.9080426356589,3.13506164107175,6.83914728682171,2.45171646319305,2.23449612403101,0.920962426359156,1.75581395348837,1.91623293502333,9.06395348837209,3.41547910035232,-0.529069767441861,2.76909863990041,0.352713178294574,2.22514838786319,2.64341085271318,1.79637736329694,2.13565891472868,0.358655110649258,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",3,8.96169815101304,77.8894277400582,7.09256097579504,59.3346265761397,0.185719338797262,0.0334190106692532,7.5019323015627,56.8089233753637,12.6345719720077,47.4810863239573,12.2321252710289,82.8021338506305,16.1046825388165,41.9427740058196,0.107524031821855,30.0103685741998,0.105081054456131,29.9066731328807,3.15056967709882,6.82347235693501,2.45178684756003,2.23181377303589,0.927375151737075,1.76042677012609,1.92370460358232,9.08438409311348,3.66233474058203,-0.550921435499515,2.84686984527996,0.313288069835112,2.30413442218128,2.89815712900097,1.83626628034321,2.19689621726479,-0.061652362827856,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",4,9.0193155540269,77.8611650485437,7.11530124904509,59.3135922330097,0.185581606151382,0.0329174757281553,7.54564017371997,56.7815533980583,12.7083471035733,47.4388349514563,12.3200687992894,82.7563106796116,16.1684220920497,41.9970873786408,0.106981101506384,30.0096310679612,0.104890854197186,29.9061650485437,3.14593877175935,6.83495145631068,2.45638432651371,2.24174757281553,0.927019833268866,1.75922330097087,1.9425218341795,9.08349514563107,4.01245148912118,-0.611650485436893,2.96090257509042,0.31747572815534,2.47478075838067,3.21553398058252,1.92049042401343,2.2747572815534,-0.144440456914955,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",5,9.02822677519481,77.8610301263362,7.11230356216243,59.312925170068,0.185852597988287,0.0333479105928086,7.54122028357728,56.7803692905734,12.6629676781116,47.4489795918367,12.312504685348,82.7220602526725,16.1330944727049,41.977648202138,0.10642139193783,30.0094849368319,0.104344004831358,29.9057628765792,3.15003457702288,6.82798833819242,2.46052889600428,2.25947521865889,0.91515152630673,1.7687074829932,1.93074341950816,9.11175898931001,4.44658373955133,-0.690962099125364,3.14749314568581,0.264334305150632,2.90460394993617,3.43537414965986,2.04935085155633,2.40233236151603,-0.148377830995873,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCRW",0,18.1110993907676,68.5406976744186,16.7414085585567,47.6986434108527,0.304970406598627,0.134898255813953,16.9960895252649,52.1589147286822,19.5049776409917,41.5087209302326,10.3009339616858,91.5571705426357,15.7757663088072,46.7412790697674,0.17358207129613,30.1451065891473,0.182671442931914,29.9618701550388,3.77454585446935,4.62112403100775,2.20128247077111,4.87112403100775,2.94548150302651,4.78391472868217,6.35244386608433,15.5959302325581,3.48423195156018,-0.458333333333333,6.67561573226415,1.58042635658915,2.46960161459861,2.49903100775194,4.64562406826375,5.04554263565892,0.232426859418604,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",1,18.1141898127307,68.5635305528613,16.7497369560302,47.6905916585839,0.30529784317172,0.134461687681862,17.0555432061613,52.0969932104753,19.6170055719932,41.4374393792435,10.4235421610337,91.4966052376334,15.8102367208843,46.5838991270611,0.174702984103577,30.1461687681862,0.183113566123234,29.9639767216295,3.77641435214812,4.63433559650824,2.20920340829605,4.85063045586809,2.96546372777862,4.77497575169738,6.34553378873428,15.5761396702231,3.95814955700106,-0.619786614936954,6.53231075358612,1.64112512124151,2.71824262267929,2.94180407371484,4.4832367156961,5.02424830261882,0.203590168671743,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",2,18.1229809940467,68.5640776699029,16.7768981818564,47.6669902912621,0.303228729435087,0.133553398058252,17.095267696257,52.0504854368932,19.6349577574149,41.3854368932039,10.4389912867567,91.4320388349515,15.796794994829,46.4543689320388,0.175543307586919,30.1478640776699,0.184970684673873,29.9643883495146,3.77830098366853,4.68155339805825,2.21194379009942,4.82815533980583,2.95345320356022,4.78155339805825,6.34095939482184,15.5970873786408,4.54483588546088,-0.825242718446602,6.49347607872746,1.5378640776699,3.07571218945617,3.44466019417476,4.46259558522612,4.95922330097087,0.135143747955706,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",3,18.1199569497806,68.5325558794947,16.7897094163027,47.6073858114674,0.306910600463209,0.136044703595724,17.0679111957336,52.067055393586,19.6087075644792,41.3760932944606,10.3458086598562,91.5218658892128,15.7655810668957,46.485908649174,0.177175610941603,30.1473275024295,0.186148292469566,29.9640621963071,3.76936476133332,4.67444120505345,2.21575664396287,4.84742468415938,2.93141022263558,4.75607385811467,6.33492604371499,15.5471331389699,5.08263125579948,-0.885325558794947,6.20947860985629,1.45578231292517,3.43302399983892,3.84936831875607,4.28586405766338,4.72108843537415,-0.0187131779975473,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",4,18.074883249725,68.5252918287938,16.7414627577546,47.6206225680934,0.305469205179024,0.135321011673152,17.0193525274759,52.0817120622568,19.5469855376944,41.4231517509728,10.2264630284936,91.5924124513619,15.8930195836479,46.5544747081712,0.176382339414215,30.1471108949416,0.18541281467864,29.9634143968872,3.78364704266806,4.66050583657588,2.20818076070877,4.84630350194552,2.89496181285183,4.73735408560311,6.26226944992016,15.545719844358,5.74699903832385,-0.781128404669261,6.03825779295614,1.61673151750973,3.9212400894641,4.27140077821012,4.14278577181805,4.67898832684825,-0.170540883192884,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",5,18.0329078629754,68.5774099318403,16.6982863420018,47.6407010710808,0.310745902192297,0.136226874391431,16.9314254997617,52.1441090555015,19.5154350909969,41.4518013631938,10.2777949450358,91.6368062317429,15.9615980162275,46.6397273612464,0.176296717061195,30.1471275559883,0.186365305466604,29.9641090555015,3.78625047166195,4.62609542356378,2.21770554047507,4.8539435248296,2.9028535843583,4.74391431353457,6.30762499529495,15.5637779941577,6.5530793613944,-0.732229795520935,6.06080515666717,1.6095423563778,4.37959147896167,4.9269717624148,4.09085260089266,4.75073028237585,-0.255206709379731,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCUB",0,14.7074832784832,78.5159728944821,15.3080364669614,57.4269119070668,0.481534581381889,0.14066311713456,14.4101811148161,59.2296511627907,17.8777585787169,48.2761627906977,8.86384751690559,88.0591085271318,15.814174892871,41.7044573643411,0.165746659483753,30.1462293488824,0.165827295754068,29.9917201166181,3.66583847394843,6.38759689922481,2.57112725884354,2.60949612403101,2.16736517518553,3.73378509196515,4.96571029557489,13.2236205227493,2.75408808195488,-0.693126815101646,5.14091686788688,-0.285575992255566,2.0096581601331,2.00580832526621,3.50423682695117,3.77057115198451,0.374075917874489,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",1,14.7017139148136,78.4651162790698,15.357254254424,57.3624031007752,0.479234984850116,0.140164728682171,14.4532844070392,59.1833171677983,17.9980207379204,48.1716779825412,8.94781904023696,88.0397672162949,15.924697672785,41.6702230843841,0.167362350943803,30.1480350194553,0.165921410291434,29.9940758754864,3.67106687326507,6.38894277400582,2.58518301231107,2.6168768186227,2.17314128087414,3.72674418604651,4.95754187529203,13.1812015503876,3.29528797094423,-0.927325581395349,5.28742973569141,-0.118217054263566,2.36716650909565,2.4718992248062,3.57525411310132,3.8953488372093,0.339003786665032,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",2,14.7335773901991,78.4296799224054,15.3268328097995,57.3986420950533,0.487487118095601,0.145712900096993,14.4768151064146,59.1679611650485,17.9820381025345,48.1844660194175,8.94572335767794,87.9834951456311,16.0408762718375,41.7242718446602,0.167737050374377,30.1495034079844,0.168365957006183,29.994264849075,3.68064059808113,6.38543689320388,2.59542716727802,2.62427184466019,2.16571694158858,3.73035887487876,4.92340281563473,13.1522793404462,3.66695520940122,-1.27158098933075,5.26893744573677,-0.331716779825412,2.65356223948706,2.83123181377304,3.53152136342398,3.92240543161979,0.288958938211382,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",3,14.7367560099018,78.3941747572815,15.3227802845477,57.3873786407767,0.483664374787177,0.145956310679612,14.4154218388103,59.2069970845481,17.9058105963793,48.201166180758,8.85435167509146,88.0563654033042,16.0562377952372,41.8328474246842,0.170044724386651,30.1484990253411,0.170418490885961,29.9934307992203,3.6845596038894,6.35665694849368,2.61613878492834,2.64431486880466,2.14708233250986,3.71553398058252,4.90943924642351,13.147572815534,4.22919560490386,-1.52621359223301,5.18599322634761,-0.430097087378641,3.02804937224368,3.32233009708738,3.44529596016991,3.89805825242718,0.150824112166212,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",4,14.7349478583052,78.4052478134111,15.2764548056957,57.3974732750243,0.494701587052873,0.151316812439261,14.3613377934469,59.2003891050584,17.8313504328661,48.2684824902724,8.91450906566147,88.0875486381323,16.1135215641325,41.8677042801556,0.169368518686181,30.1481658536585,0.17028659206614,29.9928,3.69180983222469,6.3852140077821,2.6146752421059,2.64591439688716,2.13441254092867,3.71137026239067,4.89792943270741,13.1448007774538,4.65523692251186,-1.53449951409135,5.11889104511125,-0.389698736637512,3.27306906964151,3.64723032069971,3.39676054124018,3.84742468415938,0.0752636378098166,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",5,14.7433292647107,78.4348249027237,15.2457366596102,57.4474708171206,0.489956242453439,0.147748054474708,14.3156924101102,59.2765335929893,17.7735485055735,48.3524829600779,8.93490681931649,88.1489776046738,16.1035252664255,42.0077896786758,0.169163631931118,30.148076171875,0.170094948693975,29.992958984375,3.70431221287164,6.36027263875365,2.60536280944927,2.6601752677702,2.15708011704138,3.71692607003891,4.90672288560593,13.1429961089494,5.05974369836267,-1.56809338521401,5.12733701877375,-0.355058365758755,3.46409669339815,4.00583657587549,3.42554825695525,3.82976653696498,-0.045345598002319,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCYS",0,19.333140669854,62.9583333333333,15.8490766292291,37.6611810261375,0.140440494139584,0.0438092933204259,14.4859570607192,36.8606001936108,14.9975607803339,24.0222652468538,15.4963325460949,77.695145631068,18.1562048512612,30.0851887705712,0.190866888555445,30.1397483059051,0.194193762089225,29.8470280735721,3.94925083633483,6.91577928363988,2.54722242370752,2.56437560503388,4.01649046831036,11.3843175217812,7.78617966848747,24.8228460793804,3.33141405490741,-1.53592233009709,4.47972210394223,-0.228460793804453,2.40971909366466,2.76504854368932,3.15505945175087,3.18683446272991,0.0916168197097137,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",1,19.2747116318055,62.9679922405432,15.9089101077099,37.6017441860465,0.14078971706204,0.0438856589147287,14.5393759868201,36.8372093023256,15.0376785251874,24.0116279069767,15.4533410621146,77.7512147716229,18.0176923309871,30.0029069767442,0.191201214877707,30.139980620155,0.194284605330634,29.847480620155,3.9551923078501,6.91472868217054,2.53539055911664,2.54941860465116,4.02372633411266,11.3934108527132,7.78717883763305,24.8323643410853,3.73536959012405,-1.63070942662779,4.84909999693051,0.604651162790698,2.5984744304732,3.13896987366375,3.3722701264962,3.53488372093023,0.0672672763753026,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",2,19.1840725928687,63.0796116504854,15.8818371635011,37.6246362754607,0.140487413634715,0.0435693501454898,14.5131556729642,36.8341416100873,14.9667260641504,24.0048496605238,15.4794540541901,77.624513618677,17.9767003240656,29.8593598448109,0.193229313605066,30.1392337536372,0.194921296594627,29.846333656644,3.93958595523758,6.95538312318138,2.52156071427452,2.5266731328807,4.00117434006,11.3676042677013,7.79169699912213,24.8438409311348,4.27182282995021,-1.82684824902724,4.98760963257719,0.662463627546072,2.91954940865837,3.61284046692607,3.51186036209409,3.60135790494665,-0.0440351637510383,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",3,19.081666759351,63.0981535471331,15.815778694352,37.6106796116505,0.141951943921472,0.0443883495145631,14.4370480142007,36.8669902912621,14.9607118491998,24.0466019417476,15.4296023812319,77.682570593963,17.9873571126549,29.8912621359223,0.194412533348368,30.1382718446602,0.195789845401932,29.8443689320388,3.9482585768384,6.91650485436893,2.52799640993452,2.5368932038835,3.97317849557439,11.3553398058252,7.81033297004458,24.8728155339806,4.88922075945232,-2.00194741966894,5.14677116248641,0.66504854368932,3.18937236701526,4.21032132424537,3.66069937301745,3.67669902912621,-0.580300923930533,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",4,19.1492830734121,63.034046692607,15.7779136986441,37.5646258503401,0.142086908039791,0.0439650145772595,14.4234547870268,36.8794946550049,14.9241962209739,24.0427599611273,15.3408404411859,77.7641325536062,18.1255079427993,29.997084548105,0.195830616526378,30.1373955296404,0.196169631936127,29.843508260447,3.9437869647706,6.94557823129252,2.53220046408824,2.54033041788144,3.97201410919122,11.3517978620019,7.786733728622,24.8503401360544,5.85258136216578,-1.95614035087719,5.29392800755834,0.642371234207969,3.70242171984049,4.93469785575049,3.71493492952853,3.82410106899903,-0.853708863253021,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",5,19.1847052203404,63.0262901655307,15.8259136162202,37.5544747081712,0.136878800665655,0.0434873540856031,14.4148802687881,36.8968871595331,14.9123921604266,24.0175097276265,15.3833367740838,77.7717073170732,18.2325995388092,30.068093385214,0.195156160437244,30.1354961089494,0.195795273782059,29.8416634241245,3.96879963992124,6.90466926070039,2.5366185589975,2.55252918287938,3.98975202644945,11.3871595330739,7.81379446934612,24.9007782101167,6.92810669285346,-1.85560975609756,5.69139390840355,0.641050583657588,4.45124717039519,5.62146341463415,3.99091502455355,4.10603112840467,-0.851958489100814,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KDAL",0,15.8568581001201,79.8094777562863,15.4336513047658,61.4806576402321,0.381368483751091,0.113046421663443,13.8923936484457,59.7582205029014,16.3047082849698,49.6324951644101,11.5173260560647,80.8887814313346,15.3366784209866,42.3220502901354,0.181113088189383,30.0948162475822,0.170628512314115,29.9217988394584,3.44329105825918,7.46905222437137,2.51913627040609,4.19052224371373,3.52045866218749,9.15667311411992,5.39055422258773,17.0880077369439,3.12803175495921,-0.237911025145068,3.89082687875547,-1.25435203094778,2.22841585791822,2.20696324951644,2.74935450512078,3.02417794970986,0.416773259605474,"Dallas","Texas",-96.7667,32.7667,132,359.838982829699
