"AirPtCd","month","Sd_Max_Temp","Max_Temp","Sd_Min_Temp","Min_Temp","Sd_Precip","Mean_Precip","Sd_Max_DewPoint","Max_DewPoint","Sd_Min_DewPoint","Min_DewPoint","Sd_Max_Humidity","Max_Humidity","Sd_Min_Humidity","Min_Humidity","Sd_Max_Sea_Level_Press","Max_Sea_Level_Press","Sd_Min_Sea_Level_Press","Min_Sea_Level_Press","Sd_Vis","Min_Vis","Sd_CloudCover","CloudCover","Sd_Mean_Wind_Speed","Mean_Wind_Speed","Sd_Max_Wind_Speed","Max_Wind_Speed","mxT_sd","mxT_mean","mnT_sd","mnT_mean","mxT_sd_abs","mxT_mean_abs","mnT_sd_abs","mnT_mean_abs","BSS","city","state","longitude","latitude","elevation","dist2coast"
"KCQT",5,4.87501265272186,72.4468937875751,2.38917459938699,58.0260521042084,0.0797964958166822,0.0132264529058116,2.4696563365995,54.9278557114228,4.81398936075311,49.8577154308617,5.2497231433425,83.2545090180361,9.26962720519176,50.7595190380761,0.055955685898719,29.9809418837675,0.05905514338039,29.8902004008016,2.62671632170265,7.28657314629258,2.30424626039943,4.10821643286573,0.676257559756986,1.9498997995992,1.35870145703125,9.55310621242485,3.14212263036767,-0.280561122244489,2.09865070318183,-0.198396793587174,1.98065102607569,2.45290581162325,1.39236510082643,1.5811623246493,0.222594757980531,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",6,6.42650732772356,79.6981132075472,2.44874701639022,62.4716981132075,0.00200135489292277,0.000660377358490566,2.59321975006204,60.4547169811321,4.54816534872871,55.3962264150943,6.29748572821954,86.6320754716981,11.6583495015609,50.3905660377359,0.056960701585633,29.927641509434,0.0554848058814637,29.8475660377358,2.95187590391971,5.61509433962264,2.46613471885584,3.09433962264151,0.689741088006581,1.86037735849057,1.53717009236319,9.00754716981132,3.80824762030812,0.467924528301887,2.22738502965599,0.10188679245283,2.49385162557393,2.91320754716981,1.44312339352419,1.69811320754717,-0.0821549152440091,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",7,4.87913582844108,83.8770131771596,2.34018837391303,66.1625183016105,0.033646961003045,0.00355783308931186,2.30196968211475,63.3528550512445,3.48104703785418,58.696925329429,4.83212910304173,85.0732064421669,9.03887170989105,48.3352855051245,0.0533933107328414,29.9714934114202,0.0536753058498091,29.879560761347,2.33645537379487,7.39385065885798,2.03401895198653,2.04538799414348,0.548024670158302,1.89751098096633,1.2429800563,9.31625183016105,3.46306211447387,-0.257777777777778,1.93833726046619,0.44,2.2467834893281,2.64592592592593,1.27777075357521,1.52148148148148,0.165100578378934,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",8,4.70886279388377,84.7510373443983,2.72095021525702,66.5435684647303,0.0026251285873265,0.0004149377593361,2.14469871313518,63.5491009681881,3.47678548407192,58.7206085753804,5.29251802102818,84.4356846473029,8.37994123228391,46.9515905947441,0.0539181364188346,29.9371369294606,0.0551757889772343,29.8491147994467,2.27520153658614,7.2088520055325,1.8317850658714,1.82019363762102,0.53271928958512,1.94605809128631,1.05278080037169,9.27524204702628,3.58535731967216,0.0899031811894882,2.40111939402359,1.02351313969571,2.25494156860825,2.78699861687414,1.73373225130754,1.95020746887967,0.24143695944882,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",9,6.77628976281873,87.4473684210526,3.95132264512092,67.5679824561404,0.272608497979109,0.031765350877193,3.30960636824152,63.3662280701754,6.7073963071183,54.6140350877193,10.1193913912052,80.8947368421053,11.6710403132474,39.2478070175439,0.0686473456751793,29.8952631578947,0.0673852157588928,29.8024561403509,2.25001338813145,8.24122807017544,1.91057930565785,1.26535087719298,0.661301186818594,1.74342105263158,1.47939872581275,9.26973684210526,3.76936079568948,-1.88888888888889,3.23998067084894,0.412698412698413,2.76923195851742,3.17687074829932,2.17339709130938,2.43537414965986,0.134335330509293,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",10,7.39576607523481,82.4108108108108,3.82091121847063,63.1585585585586,0.0603145477291546,0.0132972972972973,3.68584705339112,61.0342342342342,10.6663603315689,49.6558558558559,10.7938328077786,84.3801801801802,17.0683355233022,39.809009009009,0.0655704321736424,29.9670630630631,0.0765841766348642,29.8698378378378,2.89589088502191,7.2972972972973,2.25683338042828,1.75135135135135,0.795219397484507,1.41081081081081,1.40262590065167,8.72792792792793,3.7564380831527,-0.868468468468468,2.92009678476252,0.771171171171171,2.37093006983307,3.03783783783784,1.99391372366629,2.26666666666667,0.102742724366778,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",11,7.82925163576898,76.352798053528,4.54428097559865,54.5109489051095,0.0815223692166111,0.0201338199513382,7.43688734187275,51.0048661800487,14.1252672080527,32.2287104622871,18.199783426962,75.5620437956204,17.7524197399327,28.0875912408759,0.0858741352205388,30.0786861313869,0.0853881863341661,29.9658637469586,3.07175670856284,7.76155717761557,2.11806016481794,1.33333333333333,0.977808483143522,1.45742092457421,1.94421335780765,8.3698296836983,3.82848294726969,-0.823232323232323,3.00804338771495,0.72979797979798,2.6007434539442,2.92424242424242,1.73837123055626,2.55808080808081,0.168709196730545,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCQT",12,5.75213331296345,66.9798657718121,5.22902795166449,49.6241610738255,0.321860797238852,0.118389261744966,9.5445631018149,48.9530201342282,13.8235316466786,35.6465324384788,17.4292514006193,81.7136465324385,19.5107888130527,40.1319910514541,0.0928756025519218,30.1174272930649,0.115585155495267,29.9753243847875,3.74588587634294,6.14093959731544,2.83875089364484,2.36912751677852,1.38613461382536,1.75391498881432,2.72596671909729,8.4407158836689,3.55161766906993,-0.340182648401826,3.73450215947325,0.226027397260274,2.38998118671036,2.64611872146119,2.25837625621366,2.97945205479452,0.232972817762622,"Los Angeles","California",-118.25,34.05,85,14.4068533458597
"KCRW",1,13.6281593914468,43.1103752759382,12.0726157620938,26.1986754966887,0.238016691099893,0.106501103752759,14.2351499064743,31.8123620309051,13.9286452945486,19.1611479028698,10.3368588801028,86.7924944812362,16.1121606581143,50.4150110375276,0.249153312377003,30.2276379690949,0.254746854876652,29.959293598234,3.57366119380088,4.82119205298013,2.03231190131454,6.01545253863135,3.25234397190856,6.0794701986755,6.34795467462205,16.4481236203091,5.88632395497839,-0.939597315436242,7.82644093037576,3.04921700223714,3.74707478127118,4.63087248322148,5.43797326720931,6.39597315436242,-0.507221014829704,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",2,16.0328315002762,46.859126984127,13.4398636405898,26.6190476190476,0.230646869476793,0.109146825396825,14.700902520508,31.843253968254,14.1747554467487,16.906746031746,11.7047846681169,83.609126984127,15.3355764384255,43.031746031746,0.217841641632884,30.2144642857143,0.239537675676981,29.9193452380952,3.79475512537346,5.46230158730159,1.94922369246075,5.6468253968254,3.40531018571709,6.38095238095238,7.02863968722395,18.3829365079365,6.81419530078743,-2.6547619047619,9.50666048688632,1.64484126984127,4.80597049445531,5.50793650793651,5.88119590222127,7.64087301587302,-0.211537690074005,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",3,13.0314648783092,59.187145557656,11.2322524271269,36.2873345935728,0.289434718768591,0.136578449905482,12.5066966652578,40.1115311909263,13.422567048851,25.1039697542533,14.0964291334783,83.9470699432892,18.5142285380878,38.6748582230624,0.174160689128899,30.2241776937618,0.201125278547597,29.9909451795841,3.96436751952536,5.80151228733459,2.32027242930389,4.97164461247637,3.03369876187606,6.20226843100189,6.7709034668375,18.2249527410208,5.66316580933473,-2.32325141776938,8.2641029314647,1.99243856332703,3.64629326103298,4.91304347826087,5.2254494206218,6.69943289224953,-0.0363351564729657,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",4,10.9887757504051,70.3470715835141,9.91593782152333,44.704989154013,0.333371687566764,0.139761388286334,10.7306388183628,47.1583514099783,11.4384525499201,33.3709327548807,12.77253017671,83.8546637744035,15.7506296759258,33.3058568329718,0.174865847719531,30.10568329718,0.20855341979194,29.8979609544469,3.50224190872774,6.66811279826464,2.47921473574442,4.31453362255965,3.31344834314093,6.24945770065076,6.42940171796758,18.8611713665944,5.24436321820191,-1.93362831858407,7.48974666878453,1.9646017699115,3.28568028206023,4.51769911504425,4.93043258477288,5.9646017699115,0.196331487072928,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",5,9.81168372362769,76.5441478439425,7.3067917562886,54.2258726899384,0.243143858127258,0.133336755646817,7.53548711996456,58.17659137577,9.026449091106,48.9486652977413,6.65261022242266,93.2936344969199,14.616402160155,44.3490759753593,0.156088120105112,30.0845174537988,0.182065020142002,29.9359137577002,3.70792405375294,4.98357289527721,1.93165562808017,4.75770020533881,2.56027135184013,4.50718685831622,5.66830526309659,15.9363449691992,4.79943429908837,0.455852156057495,5.07942593710486,1.80287474332649,3.41821354534942,3.39630390143737,3.47701464084516,4.11498973305955,0.0523708817385452,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",6,5.66527666608166,83.6377358490566,5.91957879689477,61.9867924528302,0.465200102796836,0.209867924528302,5.59966936845913,65.5754716981132,7.38327629451683,57.3679245283019,4.29948059680351,95.0169811320755,13.0440218645268,47.5433962264151,0.10148837267635,30.0473018867925,0.116523581830103,29.9147924528302,4.00103243087252,4.80754716981132,1.91453909021267,4.12264150943396,2.23722809988703,4.5377358490566,5.40542885024254,15.7207547169811,3.55837846236871,0.277358490566038,4.96337623126463,1.40754716981132,2.56348921917999,2.4811320754717,3.24954335975656,4.00377358490566,0.213861782286455,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",7,5.16632793178089,84.8579795021962,4.49493603082534,65.7071742313324,0.344674819512095,0.1900439238653,3.79488921893296,69.8653001464129,4.97282646604125,62.7467057101025,3.34623684492207,97.4216691068814,11.6157902516281,53.7833089311859,0.0841954353436144,30.0594729136164,0.103479295944466,29.9388726207906,2.96566556426827,3.0497803806735,1.76186121718672,4.73499267935578,1.93182183771691,3.74670571010249,5.55367867282838,14.4275256222548,3.33313022790389,0.994074074074074,3.45416791201466,0.92,2.41740401680385,2.49925925925926,2.18372221401667,2.82814814814815,0.0366524458767523,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",8,4.59575876316538,84.5684647302905,5.16684460618707,64.1355463347165,0.269610340229367,0.116396957123098,4.32204407428893,68.5491009681881,5.78021091220721,61.179806362379,3.473286015106,97.9474412171508,11.4073137491509,51.3457814661134,0.0849540116396478,30.0873720608575,0.0935394614435801,29.9742185338866,3.19171727328358,2.69571230982019,1.64721157636957,4.4508990318119,1.61855872313651,3.02766251728907,4.66119746002667,12.49377593361,3.01922616561883,-0.32088520055325,3.59114722007663,0.756569847856155,1.9881354421206,2.29322268326418,2.27453963967338,2.87828492392808,0.116880719974178,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",9,8.032968684602,80.2828947368421,6.60939006381194,58.3026315789474,0.37339462164588,0.135438596491228,5.38590581909784,63.6578947368421,7.03415885409577,55.4561403508772,3.30199579190452,98.094298245614,15.0322843563741,49.5635964912281,0.109294332463036,30.1373464912281,0.125044160312056,30.0050438596491,3.13410501226066,2.96052631578947,2.4005333254864,4.32456140350877,1.72478390137966,3.03070175438596,4.52734552783819,12.280701754386,3.76241023509656,-0.240362811791383,4.10327033696977,0.843537414965986,2.32305138083433,2.96598639455782,2.45907127588622,3.38775510204082,0.153195075076824,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",10,9.07286914375083,68.8036036036036,7.65426999922672,47.1225225225225,0.273081821982683,0.114900900900901,7.43969718608052,53.0684684684685,8.62052672346738,43.2558558558559,5.63047950101274,95.3117117117117,15.4374008301697,49.4036036036036,0.152442489877134,30.1452252252252,0.173707536934383,29.9912252252252,3.838297376517,4.68468468468468,2.39754376104425,4.47927927927928,2.54760509808312,4.32432432432432,5.80915632426317,14.2864864864865,4.62996711005657,-0.045045045045045,5.57887412224464,1.76216216216216,3.07597976964089,3.45765765765766,3.72490726594852,4.50810810810811,0.11518391741038,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",11,12.7595242707806,56.7980535279805,10.0244322031026,35.0316301703163,0.19339078301664,0.0806082725060827,11.6670249273138,39.3041362530414,10.9715770487889,26.7737226277372,11.4152625504974,88.4695863746959,15.3147748867575,40.6034063260341,0.157419283479591,30.2455717761557,0.210828805515986,30.0308515815085,3.78004059524069,5.86374695863747,2.71843481446296,4.58394160583942,3.56877044446858,4.92700729927007,6.7151642315683,15.4671532846715,5.21510388471037,-1.48737373737374,7.74883338782471,2.43939393939394,3.6709385095612,3.98737373737374,4.74623923289806,6.58585858585859,0.0305551910001358,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCRW",12,11.6237306599522,49.3489932885906,8.81974451896889,32.8612975391499,0.253780466516517,0.11321029082774,12.3558178721838,37.4630872483221,11.2251964822469,24.9373601789709,10.2043633613684,88.4787472035794,15.4277938691019,51.4765100671141,0.203569310261681,30.2789932885906,0.230328403030638,30.0312304250559,3.35430945803895,5.85906040268456,2.10713874899756,6.14765100671141,2.85017789088522,5.42281879194631,6.85952179055014,16.1521252796421,6.33314098644483,-1.49543378995434,6.77293493770588,1.09132420091324,4.70926294189219,4.48630136986301,4.20372898349129,5.41552511415525,-0.0674041431718642,"Charleston","West Virginia",-81.6333,38.35,182,344.520912196202
"KCUB",1,10.4233025611479,58.673289183223,9.94444068832659,37.9205298013245,0.301997582931561,0.118896247240618,12.6711344837114,41.2737306843267,14.3961920921536,27.514348785872,10.1716360225126,86.8057395143488,18.5883044944554,40.1015452538631,0.227342458352305,30.2329580573951,0.261937849551161,30.0137086092715,3.71426134856577,5.81015452538631,3.00771634565064,2.72185430463576,2.5190845918388,3.92273730684327,5.31274443884003,13.4437086092715,4.10728677802261,-2.56375838926175,6.53940414280015,0.328859060402685,2.91793604778874,3.86129753914989,3.83687266899634,5.29977628635347,0.357852437335279,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",2,11.9361802821762,61.3710317460317,9.62254090217955,38.9662698412698,0.289873013642171,0.112777777777778,14.2339095287528,42.5138888888889,15.8683699554018,26.640873015873,13.8205061495608,83.3928571428571,17.2992412227755,36.3313492063492,0.190989301498672,30.2122289156626,0.206708977373593,29.9816064257028,3.58785840275296,6.33928571428571,2.73502322017469,2.87103174603175,2.93618958046342,4.75793650793651,5.52704857584921,14.8888888888889,5.1601310613484,-2.70238095238095,7.3323984067479,-0.115079365079365,4.00181409839767,4.23015873015873,4.11561741029568,6.06349206349206,0.127082436421177,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",3,10.3888416246967,71.4782608695652,9.7132031396297,47.6332703213611,0.200189067830359,0.0845652173913043,11.0149325929709,50.546845124283,13.6900853792083,36.1032504780115,12.1973424339338,85.2600382409178,16.5363175960703,35.623326959847,0.17354133582425,30.2408030592734,0.185378314394981,30.042275334608,3.63009244908606,6.51051625239006,2.78209184203998,2.91586998087954,2.00383789980461,4.51606805293006,4.88458402338567,14.3724007561437,5.08954164463648,-2.87712665406427,7.11749384022342,-0.408317580340265,4.1071495372604,4.15879017013232,3.787786273717,6.03402646502836,0.18846371679867,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",4,7.22449462900586,77.8676789587852,7.70800833134624,55.3449023861171,0.404764073273225,0.116746203904555,8.81929681026117,57.1626898047722,12.5224521551841,43.7787418655098,10.4393751093526,85.5206073752712,17.3395053482765,37.3362255965293,0.171000922995689,30.1355097613883,0.1815838264611,29.9660303687636,3.61681288859309,7.17787418655098,2.58925368602047,2.5531453362256,2.50374048196265,4.55965292841649,5.12312884067677,14.646420824295,3.60717268216297,-1.29646017699115,5.97931865964159,-0.0619469026548673,2.60940957064994,2.80530973451327,3.6571414511856,4.72566371681416,0.264862733542412,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",5,6.68377014248989,84.12625250501,5.63894063880402,62.687374749499,0.311737000539513,0.125981963927856,6.34646099669398,63.4048096192385,8.87940222951123,53.5330661322645,7.15311969642457,88.6052104208417,15.193828342417,40.6432865731463,0.154729611861136,30.1033667334669,0.17283522416497,29.9656513026052,3.8260079606286,6.38276553106212,2.37978633303105,2.43086172344689,1.89746288222283,4.0060120240481,4.44091936593878,13.6633266533066,3.85320285686582,0.382765531062124,3.87292308249881,0.819639278557114,2.86055223558007,2.60721442885772,2.50789772309982,3.06012024048096,0.171391485124935,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",6,5.53871612597568,91.788679245283,3.92058565823475,71.6320754716981,0.508051176084785,0.184066037735849,3.95315148220051,70.7018867924528,5.66942058578361,62.1037735849057,6.6709215892306,87.811320754717,11.3527814890089,41.4132075471698,0.100257107862726,30.0619245283019,0.103594885713395,29.9419056603774,3.6012212937922,7.29622641509434,1.94149640275566,2.13018867924528,1.5500184950349,4.00943396226415,4.60436901246248,13.9547169811321,2.88949748324421,-0.350943396226415,2.91142621593536,-0.469811320754717,1.86800591248972,2.23018867924528,1.85263813906827,2.29245283018868,0.174029089035821,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",7,4.26099254177064,94.6425406203841,2.60236656004296,74.1757754800591,0.279866931003221,0.12678729689808,3.03703911452717,73.0753323485967,4.22162091558281,65.2983751846381,7.00298042035691,88.4608567208272,9.31678502002901,41.6912850812408,0.0874461955886465,30.0643007518797,0.0936067733114623,29.9546015037594,3.99094028777945,6.55686853766617,1.69957817844153,2.04431314623338,1.72516673309098,4.10930576070901,4.71175242819065,14.3131462333826,2.71293070653259,-0.179372197309417,2.41123763519853,0.0881913303437967,1.77288643275505,2.05979073243647,1.51943511946577,1.8729446935725,-0.0181932341734539,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",8,4.37257240446689,91.9377593360996,3.20538350826485,73.2461964038728,0.539346148215249,0.172033195020747,3.59188170151686,72.3264177040111,5.61145227949909,65.2116182572614,5.19221939367758,89.640387275242,11.3887001018419,45.2130013831259,0.0863452624227988,30.0750345781466,0.0862410678907519,29.9655048409405,3.68529502855822,6.78561549100968,2.06106792242071,2.69571230982019,1.40460392593385,3.05947441217151,4.98940191657063,12.612724757953,3.0099813647649,-0.672199170124481,2.21616169676641,-0.894882434301521,2.04201040088443,2.30982019363762,1.44982056501201,1.89903181189488,0.090781150574937,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",9,7.03679497473697,85.5,4.82505989678043,68.6052631578947,0.497943674818632,0.175252192982456,4.56984388199876,69.2434210526316,6.43029987688376,62.5263157894737,4.58056377405046,90.8223684210526,13.9739393277434,51.6118421052632,0.104399517267594,30.0947149122807,0.106539844116756,29.9785087719298,3.71198227577322,6.26754385964912,2.8412906100621,3.77631578947368,1.32815893976185,2.79385964912281,3.63890413297626,11.0482456140351,4.06061955987751,-0.55328798185941,3.2084474796776,-1.85260770975057,2.6040044167143,3.1609977324263,2.40773036963856,2.8140589569161,-0.0233003172759485,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",10,6.47619988818339,78.1621621621622,7.21337848855242,55.7495495495495,1.03036763282649,0.249243243243243,7.33700476073688,59.8936936936937,9.16597214540171,49.5891891891892,6.1066336658786,91.4,16.5423964334261,43.8504504504505,0.156599881690019,30.1332792792793,0.166866718978425,29.9937837837838,3.5149551095366,6.78198198198198,2.67885990111319,1.93513513513514,2.06439569841533,2.9981981981982,3.51022647716182,11.4324324324324,3.55974062844324,-1.71891891891892,4.26723965157703,-0.407207207207207,2.50532590401372,3.05585585585586,2.68704365373898,3.33693693693694,0.463133365230117,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",11,8.79201451979926,66.978102189781,9.9233206360347,43.1338199513382,0.367695190114937,0.119257907542579,11.1841200358721,48.2579075425791,12.8471935755091,34.3284671532847,7.32987089240118,89.1094890510949,16.8154359655929,39.4063260340633,0.155626712391783,30.2492457420925,0.171393677055391,30.0749878345499,2.81874242947911,5.23357664233577,2.85573445453538,2.19951338199513,2.27855709688651,2.84914841849148,4.75670867010612,11.4306569343066,4.00677328973969,-1.43686868686869,7.36302311886358,-0.0782828282828283,2.79802453739289,3.20454545454545,4.35944377552518,5.92676767676768,0.555731651460567,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCUB",12,8.72125635424994,61.5436241610738,8.85384469624568,41.9574944071588,0.433598751009777,0.136577181208054,11.7457452071891,47.3624161073826,12.8909866317876,34.1140939597315,9.07375403618957,89.6845637583893,21.3091916896203,49.1677852348993,0.172518037578088,30.2734228187919,0.179704306304208,30.0948322147651,3.22189449348759,4.49888143176734,3.11377406513101,3.87695749440716,2.09204481747966,2.93288590604027,4.8530372744097,11.2259507829978,4.72004514386245,-1.74200913242009,6.69337863997305,-0.710045662100457,3.40970956950893,3.69634703196347,4.17759879510244,5.27168949771689,0.381415850865661,"Columbia","South Carolina",-81.0333,34,98,101.58111316408
"KCYS",1,11.1084598047956,40.5257270693512,11.7201807368289,18.8366445916115,0.0283570273928553,0.0102869757174393,7.46944586041308,20.7152317880795,10.1668915620104,7.90949227373068,15.386894857032,75.923937360179,16.3482064923292,36.5938189845475,0.251579307032695,30.1794260485651,0.246153822380239,29.8803311258278,4.29136595486576,6.29359823399558,2.50366509360492,2.90949227373068,4.56211672619443,12.6313465783664,9.61970626158932,26.1368653421634,4.57922427827286,-2.70068027210884,7.32429714021955,0.615212527964206,3.41138821790834,4.07482993197279,5.12837378653753,5.25950782997763,-0.439582055240258,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",2,14.460842537592,44.6924603174603,11.182511426499,23.4662698412698,0.0723097205294322,0.0206547619047619,7.14204482742551,21.9285714285714,7.70313057632703,9.875,17.1638095525961,72.5079365079365,19.4981176334069,32.9206349206349,0.225733805205567,30.1521626984127,0.222673320116171,29.8565079365079,4.30680458674026,6.51190476190476,2.89487231943697,2.5734126984127,4.69261358924409,14.3769841269841,8.63661484624609,28.6924603174603,5.52397526094852,-0.704819277108434,6.08108888188076,1.20039682539683,3.98550590908318,3.8855421686747,4.03093169523633,4.70436507936508,-0.266743754096395,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",3,12.3249869383421,53.8260869565217,8.4205282417347,28.2948960302457,0.139873560937036,0.0331001890359168,7.04876568404405,26.5689981096408,7.99399594610503,14.1776937618147,16.2000281467376,74.2722117202268,17.6722648473783,26.2211720226843,0.185837194478334,30.1296219281664,0.220753452291794,29.8226654064272,3.95171927621553,7.54253308128544,2.52108738340735,2.47448015122873,4.31248565312968,12.8809073724008,8.19173274141398,26.2911153119093,4.92933684066334,-2.31190926275992,5.4627082283481,0.514177693761815,3.64737513328307,4.03969754253308,3.42854372433208,4.27977315689981,-0.0460614319103985,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",4,12.1727296281491,55.5357917570499,5.06327034558435,32.3362255965293,0.204331550739376,0.0842082429501085,6.6232494853483,32.3123644251627,8.13403525150898,20.2603036876356,15.2686804924331,80.997830802603,23.5477289562793,33.5531453362256,0.175958645351947,30.0626898047722,0.2090718791374,29.7879609544469,4.32921159083361,6.08893709327549,2.91414286103874,3.54229934924078,4.00799211008498,12.1583514099783,7.01126537225305,25.0976138828633,5.50267962408284,-0.746636771300448,3.77221653218435,0.628318584070796,3.5859527024768,4.23542600896861,2.39538486465218,2.97787610619469,-0.235923416728439,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",5,10.6242652012414,60.6733466933868,5.78253706495394,38.9959919839679,0.245444940807621,0.11312625250501,6.03745155851023,42.2985971943888,6.95822752186462,30.9178356713427,8.83651237958728,88.8436873747495,21.8387999587054,41.4929859719439,0.171356553143687,30.0857314629259,0.200630678595795,29.8218837675351,4.07355747128569,4.9498997995992,2.71904765962098,4.45691382765531,2.77261734510892,10.5290581162325,5.33466363961193,22.6573146292585,5.53214960372494,-0.414829659318637,3.95676365530145,0.254509018036072,3.69916224807928,4.13026052104208,2.5368885142187,3.04408817635271,-0.696379188238357,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",6,6.55051785435448,79.3811320754717,4.02385306835518,52.3830188679245,0.162150791094834,0.0477358490566038,5.96963013359681,52.1,7.44441278164477,37.8,13.101071781364,81.3377358490566,14.4429354453282,27.6622641509434,0.148659624609423,30.1242264150943,0.153450540945945,29.8179622641509,3.68235507745137,7.14339622641509,2.02073020773626,2.09622641509434,2.32573157451741,9.82830188679245,5.71592400938753,22.1716981132075,4.40107709728214,-1.23207547169811,3.40726142166238,-1.03396226415094,2.80446006478053,3.60566037735849,2.36422130741026,2.66037735849057,-0.417166660787671,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",7,7.36612044740799,84.3221083455344,3.99921687202561,56.3850658857979,0.159197242760916,0.0567130307467057,5.03696890613903,53.7906295754026,8.36391150164538,39.6852122986823,14.8727860728123,79.5812591508053,16.1858506309411,25.5417276720351,0.144942671998337,30.1575841874085,0.12099968910154,29.8654904831625,3.57980929453143,6.98535871156662,2.01674164919611,2.11566617862372,2.53788442460089,9.70278184480234,6.42747131930486,23.2357247437775,4.55481228808258,-1.76592592592593,2.96667944739909,-0.533333333333333,3.14111946572664,3.73925925925926,1.9952267471399,2.25777777777778,-0.775793845877261,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",8,7.09812283268133,81.418410041841,4.57471923384419,53.2287308228731,0.105957472538608,0.0447280334728033,4.97554071351061,50.9386331938633,7.59659697559739,37.3165969316597,12.2562089971005,78.3853727144866,11.9380899164245,23.6917712691771,0.127184510603384,30.1597210599721,0.113611838350546,29.8814086471409,3.30664302529631,7.47140864714086,2.04041392835142,2.14504881450488,1.77860974444907,9.51743375174338,6.26521414019485,23.5927475592748,4.16124102309192,-1.85634588563459,3.43069156645875,0.182705718270572,2.69109931747085,3.67503486750349,2.34795220337481,2.50627615062761,-0.60991262130391,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",9,9.3277655595285,76.9385964912281,6.40740388624,47.7390350877193,0.111508103463548,0.0302521929824561,6.05837549432432,45.0614035087719,7.6381634804044,31.3092105263158,16.9824817028871,76.0921052631579,15.7741504995684,24.8837719298246,0.169759907971074,30.1069956140351,0.151072649225892,29.8580921052632,3.50364320563008,7.73245614035088,2.26550310919396,2.03947368421053,2.50208993037112,10.0328947368421,5.57843627051653,22.3771929824561,5.17401974419672,-2.3718820861678,3.82839347220543,0.172335600907029,3.45823209201267,4.51700680272109,2.50907033204496,2.89342403628118,-0.28480245024619,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
"KCYS",10,9.39934272556084,65.972972972973,6.04972457211445,38.0954954954955,0.094384431033638,0.0288108108108108,7.53107632496295,35.963963963964,8.47117481108354,25.0522522522523,16.7227585089273,75.8688524590164,17.0433918067999,26.8072072072072,0.163516544299155,30.1234054054054,0.166844289517929,29.8644504504505,3.66576033172382,7.62162162162162,2.45486130638052,2.02702702702703,3.65979155398541,10.8612612612613,7.67514566177878,24.3423423423423,4.2553951414872,-1.82522522522523,4.11473968888142,1.68468468468468,2.81498413637353,3.67387387387387,2.62331662087184,3.58738738738739,0.0093372688923683,"Cheyenne","Wyoming",-104.867,41.15,1866,1192.04549428892
